Name,Height,Reach,Stance,Weight,Opponent,No.,Result,Record,Type,"Round, time",Date,Location,Notes,Age,"Round(s), time"
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Doc McClendon,38,Win,37–1,UD,10,"Aug 4, 1973","Roberto Clemente Coliseum, San Juan, Puerto Rico",,"22 years, 49 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Hector Thompson,37,Win,36–1,TKO,"8 (15), 2:15","Jun 2, 1973","Gimnasio Nuevo Panama, Panama City, Panama",Retained WBA and The Ring lightweight titles,"21 years, 351 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Gerardo Ferrat,36,Win,35–1,TKO,"2 (10), 2:45","Apr 14, 1973","Gimnasio Nuevo Panama, Panama City, Panama",,"21 years, 302 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Javier Ayala,35,Win,34–1,UD,10,"Mar 17, 1973","Memorial Sports Arena, Los Angeles, California, U.S.",,"21 years, 274 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Juan Medina,34,Win,33–1,TKO,"7 (10), 1:22","Feb 22, 1973","Grand Olympic Auditorium, Los Angeles, California, U.S.",,"21 years, 251 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Jimmy Robertson,33,Win,32–1,KO,5 (15),"Jan 20, 1973","Gimnasio Nuevo Panama, Panama City, Panama",Retained WBA and The Ring lightweight titles,"21 years, 218 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Esteban de Jesús,32,Loss,31–1,UD,10,"Nov 17, 1972","Madison Square Garden, New York City, New York, U.S.",,"21 years, 154 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Lupe Ramirez,31,Win,31–0,KO,"1 (10), 3:03","Oct 28, 1972","Gimnasio Nuevo Panama, Panama City, Panama",,"21 years, 134 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Greg Potter,30,Win,30–0,KO,"1 (10), 1:58","Sep 2, 1972","Gimnasio Nuevo Panama, Panama City, Panama",,"21 years, 78 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Ken Buchanan,29,Win,29–0,TKO,13 (15),"Jun 26, 1972","Madison Square Garden, New York City, New York, U.S.",Won WBA and The Ring lightweight titles,"21 years, 10 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Francisco Munoz,28,Win,28–0,TKO,"1 (10), 2:34","Mar 10, 1972","Gimnasio Nuevo Panama, Panama City, Panama",,"20 years, 268 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Angel Robinson Garcia,27,Win,27–0,UD,10,"Jan 15, 1972","Gimnasio Nuevo Panama, Panama City, Panama",,"20 years, 213 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Hiroshi Kobayashi,26,Win,26–0,KO,"7 (10), 0:30","Oct 16, 1971","Gimnasio Nuevo Panama, Panama City, Panama",,"20 years, 122 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Benny Huertas,25,Win,25–0,TKO,"1 (10), 1:06","Sep 13, 1971","Madison Square Garden, New York City, New York, U.S.",,"20 years, 89 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Fermin Soto,24,Win,24–0,TKO,3 (10),"Jul 18, 1971","Monterrey, Mexico",,"20 years, 32 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Lloyd Marshall,23,Win,23–0,TKO,"6 (10), 1:37","May 29, 1971","Gimnasio Nuevo Panama, Panama City, Panama",,"19 years, 347 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Jose Acosta,22,Win,22–0,KO,"1 (10), 1:55","Mar 21, 1971","Gimnasio Nuevo Panama, Panama City, Panama",,"19 years, 278 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Jose Angel Herrera,21,Win,21–0,KO,6 (10),"Jan 10, 1971","Toreo, Monterrey, Mexico",,"19 years, 208 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Ignacio Castaneda,20,Win,20–0,TKO,3 (10),"Oct 18, 1970","Gimnasio Nuevo Panamá, Panama City, Panama",,"19 years, 124 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Marvin Castaneda,19,Win,19–0,KO,"1 (10), 1:30","Sep 5, 1970","Gimnasio Municipal, Puerto Armuelles, Panama",,"19 years, 81 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Clemente Mucino,18,Win,18–0,KO,"6 (10), 2:18","Jul 18, 1970","Arena de Colón, Colón, Panama",,"19 years, 32 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Ernesto Marcel,17,Win,17–0,TKO,10 (10),"May 16, 1970","Gimnasio Nuevo Panama, Panama City, Panama",,"18 years, 334 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Felipe Torres,16,Win,16–0,UD,10,"Mar 28, 1970","Mexico City, Mexico",,"18 years, 285 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Luis Patino,15,Win,15–0,KO,8 (10),"Nov 23, 1969","Gimnasio Neco de la Guardia, Panama City, Panama",,"18 years, 160 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Serafin Garcia,14,Win,14–0,TKO,5 (8),"Sep 21, 1969","Gimnasio Neco de la Guardia, Panama City, Panama",,"18 years, 97 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Adolfo Osses,13,Win,13–0,TKO,7 (8),"Jun 22, 1969","Gimnasio Neco de la Guardia, Panama City, Panama",,"18 years, 6 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Jacinto Garcia,12,Win,12–0,TKO,4 (8),"May 18, 1969","Gimnasio Neco de la Guardia, Panama City, Panama",,"17 years, 336 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Eduardo Frutos,11,Win,11–0,UD,6,"Feb 1, 1969","Estadio Nacional, Panama City, Panama",,"17 years, 230 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Alberto Brand,10,Win,10–0,TKO,"4 (6), 2:50","Jan 19, 1969","Gimnasio Neco de la Guardia, Panama City, Panama",,"17 years, 217 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Carlos Howard,9,Win,9–0,TKO,1 (6),"Dec 7, 1968","Gimnasio Neco de la Guardia, Panama City, Panama",,"17 years, 174 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Juan Gondola,8,Win,8–0,KO,2 (6),"Nov 16, 1968","Arena de Colón, Colón, Panama",,"17 years, 153 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Cesar De Leon,7,Win,7–0,KO,"1 (6), 1:20","Sep 22, 1968","Gimnasio Neco de la Guardia, Panama City, Panama",,"17 years, 98 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Leroy Carghill,6,Win,6–0,KO,1 (6),"Aug 25, 1968","Gimnasio Neco de la Guardia, Panama City, Panama",,"17 years, 70 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Enrique Jacobo,5,Win,5–0,KO,1 (6),"Aug 10, 1968","Panama City, Panama",,"17 years, 55 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Eduardo Morales,4,Win,4–0,KO,"1 (4), 3:00","Jun 30, 1968","Gimnasio Neco de la Guardia, Panama City, Panama",,"17 years, 14 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Manuel Jimenez,3,Win,3–0,KO,1 (4),"Jun 15, 1968","Arena de Colón, Colón, Panama",,"16 years, 365 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Juan Gondola,2,Win,2–0,KO,1 (4),"May 14, 1968","Colón, Panama",,"16 years, 333 days",
Roberto Durán,5 ft 7 in (170 cm)[1],66 in (168 cm)[1],Orthodox,"Super featherweight
Lightweight
Light welterweight
Welterweight
Light middleweight
Middleweight
Super middleweight
Light heavyweight",Carlos Mendoza,1,Win,1–0,UD,4,"Feb 23, 1968","Arena de Colón, Colón, Panama",,"16 years, 252 days",
Shane Mosley,5 ft 9 in (175 cm)[1],74 in (188 cm)[1],Orthodox,"Lightweight
Welterweight
Light middleweight",David Avanesyan,61,Loss,49–10–1 (1),UD,12,"May 28, 2016","Gila River Arena, Glendale, Arizona, U.S.",For WBA interim welterweight title,,
Shane Mosley,5 ft 9 in (175 cm)[1],74 in (188 cm)[1],Orthodox,"Lightweight
Welterweight
Light middleweight",Patrick López,60,Win,49–9–1 (1),TKO,"10 (10), 2:00","Dec 17, 2015","Roberto Durán Arena, Panama City, Panama",Won vacant WBA Continental light middleweight title,,
Shane Mosley,5 ft 9 in (175 cm)[1],74 in (188 cm)[1],Orthodox,"Lightweight
Welterweight
Light middleweight",Ricardo Mayorga,59,Win,48–9–1 (1),KO,"6 (12), 2:59","Aug 29, 2015","The Forum, Inglewood, California, U.S.",,,
Shane Mosley,5 ft 9 in (175 cm)[1],74 in (188 cm)[1],Orthodox,"Lightweight
Welterweight
Light middleweight",Anthony Mundine,58,Loss,47–9–1 (1),RTD,"6 (12), 3:00","Nov 27, 2013","Allphones Arena, Sydney, Australia",For vacant WBA International light middleweight title,,
Shane Mosley,5 ft 9 in (175 cm)[1],74 in (188 cm)[1],Orthodox,"Lightweight
Welterweight
Light middleweight",Pablo César Cano,57,Win,47–8–1 (1),UD,12,"May 18, 2013","Grand Oasis, Cancún, Mexico",Won vacant WBC International welterweight title,,
Shane Mosley,5 ft 9 in (175 cm)[1],74 in (188 cm)[1],Orthodox,"Lightweight
Welterweight
Light middleweight",Canelo Álvarez,56,Loss,46–8–1 (1),UD,12,"May 5, 2012","MGM Grand Garden Arena, Paradise, Nevada, U.S.",For WBC light middleweight title,,
Shane Mosley,5 ft 9 in (175 cm)[1],74 in (188 cm)[1],Orthodox,"Lightweight
Welterweight
Light middleweight",Manny Pacquiao,55,Loss,46–7–1 (1),UD,12,"May 7, 2011","MGM Grand Garden Arena, Paradise, Nevada, U.S.",For WBO welterweight title,,
Shane Mosley,5 ft 9 in (175 cm)[1],74 in (188 cm)[1],Orthodox,"Lightweight
Welterweight
Light middleweight",Sergio Mora,54,Draw,46–6–1 (1),SD,12,"Sep 18, 2010","Staples Center, Los Angeles, California, U.S.",,,
Shane Mosley,5 ft 9 in (175 cm)[1],74 in (188 cm)[1],Orthodox,"Lightweight
Welterweight
Light middleweight",Floyd Mayweather Jr.,53,Loss,46–6 (1),UD,12,"May 1, 2010","MGM Grand Garden Arena, Paradise, Nevada, U.S.",,,
Shane Mosley,5 ft 9 in (175 cm)[1],74 in (188 cm)[1],Orthodox,"Lightweight
Welterweight
Light middleweight",Antonio Margarito,52,Win,46–5 (1),TKO,"9 (12), 0:43","Jan 24, 2009","Staples Center, Los Angeles, California, U.S.",Won WBA (Super) welterweight title,,
Shane Mosley,5 ft 9 in (175 cm)[1],74 in (188 cm)[1],Orthodox,"Lightweight
Welterweight
Light middleweight",Ricardo Mayorga,51,Win,45–5 (1),TKO,"12 (12), 2:59","Sep 27, 2008","Home Depot Center, Carson, California, U.S.",Won vacant WBA Inter-Continental light middleweight title,,
Shane Mosley,5 ft 9 in (175 cm)[1],74 in (188 cm)[1],Orthodox,"Lightweight
Welterweight
Light middleweight",Miguel Cotto,50,Loss,44–5 (1),UD,12,"Nov 14, 2007","Madison Square Garden, New York City, New York, U.S.",For WBA welterweight title,,
Shane Mosley,5 ft 9 in (175 cm)[1],74 in (188 cm)[1],Orthodox,"Lightweight
Welterweight
Light middleweight",Luis Collazo,49,Win,44–4 (1),UD,12,"Feb 10, 2007","MGM Grand Garden Arena, Paradise, Nevada, U.S.",Won WBC interim welterweight title,,
Shane Mosley,5 ft 9 in (175 cm)[1],74 in (188 cm)[1],Orthodox,"Lightweight
Welterweight
Light middleweight",Fernando Vargas,48,Win,43–4 (1),TKO,"6 (12), 2:38","Jul 15, 2006","MGM Grand Garden Arena, Paradise, Nevada, U.S.",,,
Shane Mosley,5 ft 9 in (175 cm)[1],74 in (188 cm)[1],Orthodox,"Lightweight
Welterweight
Light middleweight",Fernando Vargas,47,Win,42–4 (1),TKO,"10 (12), 1:22","Feb 25, 2006","Mandalay Bay Events Center, Paradise, Nevada, U.S.",,,
Shane Mosley,5 ft 9 in (175 cm)[1],74 in (188 cm)[1],Orthodox,"Lightweight
Welterweight
Light middleweight",José Luis Cruz,46,Win,41–4 (1),UD,10,"Sep 17, 2005","MGM Grand Garden Arena, Paradise, Nevada, U.S.",,,
Shane Mosley,5 ft 9 in (175 cm)[1],74 in (188 cm)[1],Orthodox,"Lightweight
Welterweight
Light middleweight",David Estrada,45,Win,40–4 (1),UD,10,"Apr 23, 2005","Caesars Palace, Paradise, Nevada, U.S.",,,
Shane Mosley,5 ft 9 in (175 cm)[1],74 in (188 cm)[1],Orthodox,"Lightweight
Welterweight
Light middleweight",Winky Wright,44,Loss,39–4 (1),MD,12,"Nov 20, 2004","Mandalay Bay Events Center, Paradise, Nevada, U.S.","For WBA (Unified), WBC, and The Ring light middleweight titles",,
Shane Mosley,5 ft 9 in (175 cm)[1],74 in (188 cm)[1],Orthodox,"Lightweight
Welterweight
Light middleweight",Winky Wright,43,Loss,39–3 (1),UD,12,"Mar 13, 2004","Mandalay Bay Events Center, Paradise, Nevada, U.S.","Lost WBA (Unified), WBC, and The Ring light middleweight titles; For IBF light middleweight title",,
Shane Mosley,5 ft 9 in (175 cm)[1],74 in (188 cm)[1],Orthodox,"Lightweight
Welterweight
Light middleweight",Oscar De La Hoya,42,Win,39–2 (1),UD,12,"Sep 13, 2003","MGM Grand Garden Arena, Paradise, Nevada, U.S.","Won WBA (Unified), WBC, IBA, and The Ring light middleweight titles",,
Shane Mosley,5 ft 9 in (175 cm)[1],74 in (188 cm)[1],Orthodox,"Lightweight
Welterweight
Light middleweight",Raúl Márquez,41,NC,38–2 (1),NC,"3 (12), 2:41","Feb 8, 2003","Mandalay Bay Events Center, Paradise, Nevada, U.S.",Márquez cut from an accidental head clash,,
Shane Mosley,5 ft 9 in (175 cm)[1],74 in (188 cm)[1],Orthodox,"Lightweight
Welterweight
Light middleweight",Vernon Forrest,40,Loss,38–2,UD,12,"Jul 20, 2002","Conseco Fieldhouse, Indianapolis, Indiana, U.S.",For WBC and The Ring welterweight titles,,
Shane Mosley,5 ft 9 in (175 cm)[1],74 in (188 cm)[1],Orthodox,"Lightweight
Welterweight
Light middleweight",Vernon Forrest,39,Loss,38–1,UD,12,"Jan 26, 2002","The Theater at Madison Square Garden, New York City, New York, U.S.",Lost WBC welterweight title; For vacant The Ring welterweight title,,
